Sec,NanoSec,0-ref Sec,Latitude,Longitude,Altitude
1632492890,418680222,21.99891043,42.29535666,-83.70959803,223.192
1632492890,468855975,22.04908609,42.29536408,-83.70961968,231.93
1632492890,518603604,22.0988338,42.29536403,-83.70961946,231.857
1632492890,568689517,22.14891982,42.29536454,-83.7096195,231.933
1632492890,611506927,22.19173717,NaN,NaN,NaN
1632492890,663024331,22.24325466,NaN,NaN,NaN
1632492890,711414240,22.29164457,NaN,NaN,NaN
1632492890,761514689,22.3417449,NaN,NaN,NaN
1632492890,811469653,22.39169979,NaN,NaN,NaN
1632492890,861231578,22.4414618,NaN,NaN,NaN
1632492890,911134000,22.49136424,NaN,NaN,NaN
1632492890,961242454,22.54147267,NaN,NaN,NaN
1632492891,11050173,22.59128046,NaN,NaN,NaN
1632492891,61009274,22.6412394,NaN,NaN,NaN
1632492891,111105388,22.69133568,NaN,NaN,NaN
1632492891,161921182,22.7421515,NaN,NaN,NaN
1632492891,211078322,22.79130864,NaN,NaN,NaN
1632492891,260404688,22.84063482,NaN,NaN,NaN
1632492891,310794345,22.89102459,NaN,NaN,NaN
1632492891,360316905,22.94054723,NaN,NaN,NaN
1632492891,410283295,22.99051356,NaN,NaN,NaN
1632492891,460306617,23.04053688,NaN,NaN,NaN
1632492891,510321284,23.09055161,NaN,NaN,NaN
1632492891,561503912,23.14173412,NaN,NaN,NaN
1632492891,611435658,23.19166589,NaN,NaN,NaN
1632492891,663463332,23.24369359,NaN,NaN,NaN
1632492891,711509120,23.29173946,NaN,NaN,NaN
1632492891,761459342,23.34168959,NaN,NaN,NaN
1632492891,811199473,23.39142966,NaN,NaN,NaN
1632492891,861225771,23.44145608,NaN,NaN,NaN
1632492891,911118972,23.49134922,NaN,NaN,NaN
1632492891,961063296,23.54129362,NaN,NaN,NaN
1632492892,11016541,23.59124684,NaN,NaN,NaN
1632492892,61168194,23.64139843,NaN,NaN,NaN
1632492892,111052863,23.69128299,NaN,NaN,NaN
1632492892,161822521,23.74205279,NaN,NaN,NaN
1632492892,210848517,23.79107881,NaN,NaN,NaN
1632492892,260877150,23.84110737,NaN,NaN,NaN
1632492892,310416743,23.89064693,NaN,NaN,NaN
1632492892,361652929,23.94188309,NaN,NaN,NaN
1632492892,411558939,23.9917891,NaN,NaN,NaN
1632492892,461583013,24.04181314,NaN,NaN,NaN
1632492892,511082206,24.09131241,NaN,NaN,NaN
1632492892,561557683,24.14178801,NaN,NaN,NaN
1632492892,611374741,24.19160509,NaN,NaN,NaN
1632492892,663274962,24.24350524,NaN,NaN,NaN
1632492892,711272204,24.29150248,NaN,NaN,NaN
1632492892,761189290,24.34141946,NaN,NaN,NaN
1632492892,811276079,24.39150643,NaN,NaN,NaN
1632492892,861080410,24.44131064,NaN,NaN,NaN
1632492892,911050266,24.49128056,NaN,NaN,NaN
1632492892,960655878,24.54088616,NaN,NaN,NaN
1632492893,10918327,24.59114861,NaN,NaN,NaN
1632492893,60905886,24.64113617,NaN,NaN,NaN
1632492893,110391536,24.69062185,NaN,NaN,NaN
1632492893,161978687,24.74220896,NaN,NaN,NaN
1632492893,210483309,24.79071355,NaN,NaN,NaN
1632492893,261647319,24.84187746,NaN,NaN,NaN
1632492893,311565521,24.89179587,NaN,NaN,NaN
1632492893,361565565,24.94179583,NaN,NaN,NaN
1632492893,411477040,24.99170732,NaN,NaN,NaN
1632492893,461433816,25.04166412,NaN,NaN,NaN
1632492893,511354375,25.09158468,NaN,NaN,NaN
1632492893,561321647,25.14155197,NaN,NaN,NaN
1632492893,611479994,25.19171023,NaN,NaN,NaN
1632492893,662926058,25.24315619,NaN,NaN,NaN
1632492893,711185823,25.29141617,NaN,NaN,NaN
1632492893,761283428,25.34151363,NaN,NaN,NaN
1632492893,811244582,25.39147472,NaN,NaN,NaN
1632492893,861159170,25.44138932,NaN,NaN,NaN
1632492893,911129928,25.49136019,NaN,NaN,NaN
1632492893,960880725,25.54111099,NaN,NaN,NaN
1632492894,10856431,25.59108663,NaN,NaN,NaN
1632492894,61008586,25.64123893,NaN,NaN,NaN
1632492894,110575783,25.69080591,NaN,NaN,NaN
1632492894,161734115,25.74196434,NaN,NaN,NaN
1632492894,210641350,25.79087162,NaN,NaN,NaN
1632492894,260582280,25.84081244,NaN,NaN,NaN
1632492894,310139631,25.89036989,NaN,NaN,NaN
1632492894,360217492,25.94044781,NaN,NaN,NaN
1632492894,411452898,25.99168324,NaN,NaN,NaN
1632492894,461360934,26.04159117,NaN,NaN,NaN
1632492894,511287561,26.09151769,NaN,NaN,NaN
1632492894,561462496,26.14169264,NaN,NaN,NaN
1632492894,611275197,26.19150543,NaN,NaN,NaN
1632492894,664205516,26.24443579,NaN,NaN,NaN
1632492894,711090641,26.2913208,NaN,NaN,NaN
1632492894,761301223,26.34153152,NaN,NaN,NaN
1632492894,811186436,26.39141679,NaN,NaN,NaN
1632492894,861153341,26.4413836,NaN,NaN,NaN
1632492894,910917162,26.49114728,NaN,NaN,NaN
1632492894,960880077,26.54111028,NaN,NaN,NaN
1632492895,10801642,26.59103179,NaN,NaN,NaN
1632492895,60819391,26.64104962,NaN,NaN,NaN
1632492895,110873537,26.6911037,NaN,NaN,NaN
1632492895,161702089,26.74193239,NaN,NaN,NaN
1632492895,210656112,26.7908864,NaN,NaN,NaN
1632492895,261916347,26.84214664,NaN,NaN,NaN
1632492895,311511295,26.89174151,NaN,NaN,NaN
1632492895,361629288,26.94185948,NaN,NaN,NaN
1632492895,409995480,26.99022579,NaN,NaN,NaN
1632492895,460167976,27.04039812,NaN,NaN,NaN
1632492895,511320735,27.09155107,NaN,NaN,NaN
1632492895,561289530,27.14151978,NaN,NaN,NaN
1632492895,611432082,27.19166231,NaN,NaN,NaN
1632492895,664201273,27.2444315,NaN,NaN,NaN
1632492895,711127263,27.29135752,NaN,NaN,NaN
1632492895,761244250,27.34147453,NaN,NaN,NaN
1632492895,811057167,27.39128733,NaN,NaN,NaN
1632492895,861107035,27.44133735,NaN,NaN,NaN
1632492895,910862932,27.49109316,NaN,NaN,NaN
1632492895,960845514,27.54107571,NaN,NaN,NaN
1632492896,10823767,27.59105396,NaN,NaN,NaN
1632492896,61026735,27.64125705,NaN,NaN,NaN
1632492896,111733239,27.69196343,NaN,NaN,NaN
1632492896,161278924,27.7415092,NaN,NaN,NaN
1632492896,210859919,27.79109025,NaN,NaN,NaN
1632492896,260176956,27.84040713,NaN,NaN,NaN
1632492896,310537934,27.89076805,NaN,NaN,NaN
1632492896,360709547,27.94093966,NaN,NaN,NaN
1632492896,411421554,27.99165177,NaN,NaN,NaN
1632492896,461370909,28.04160118,NaN,NaN,NaN
1632492896,511315253,28.09154558,NaN,NaN,NaN
1632492896,561214890,28.14144516,NaN,NaN,NaN
1632492896,611198643,28.1914289,NaN,NaN,NaN
1632492896,664163875,28.24439406,NaN,NaN,NaN
1632492896,711104436,28.29133463,NaN,NaN,NaN
1632492896,761097818,28.34132814,NaN,NaN,NaN
1632492896,811163521,28.39139366,NaN,NaN,NaN
1632492896,860978780,28.44120908,NaN,NaN,NaN
1632492896,910845781,28.49107599,NaN,NaN,NaN
1632492896,960573865,28.54080415,NaN,NaN,NaN
1632492897,10770811,28.59100103,NaN,NaN,NaN
1632492897,60888558,28.64111876,NaN,NaN,NaN
1632492897,110631681,28.69086194,NaN,NaN,NaN
1632492897,161829384,28.74205971,NaN,NaN,NaN
1632492897,210195833,28.79042602,NaN,NaN,NaN
1632492897,260550469,28.84078074,NaN,NaN,NaN
1632492897,319524063,28.89975429,42.29554227,-83.70978388,227.96
1632492897,369466408,28.94969654,42.29555599,-83.7097961,227.035
1632492897,418392143,28.99862242,42.29555571,-83.70979593,227.043
1632492897,468511603,29.04874182,42.29552919,-83.70976436,228.283
1632492897,518313040,29.09854317,42.29547876,-83.7097136,236.989
1632492897,568430020,29.14866018,42.29552058,-83.70975135,234.448
1632492897,611226067,29.19145632,NaN,NaN,NaN
1632492897,673709929,29.25394011,42.29551015,-83.70973894,234.874
1632492897,723121720,29.30335188,42.29554774,-83.70977686,228.425
1632492897,769243871,29.34947419,42.29547912,-83.70971548,232.633
1632492897,819023867,29.39925408,42.29547952,-83.70971584,232.612
1632492897,869143539,29.44937372,42.29549272,-83.70973194,232.04
1632492897,918938930,29.49916911,42.29549257,-83.70973199,232.085
1632492897,968865106,29.54909539,42.295453,-83.70969641,234.482
1632492898,18828494,29.59905863,42.29545256,-83.70969595,234.501
1632492898,68848113,29.64907837,42.29545507,-83.70969882,234.394
1632492898,118917947,29.69914818,42.29542908,-83.70967233,239.002
1632492898,162676993,29.74290729,NaN,NaN,NaN
1632492898,218575529,29.79880571,42.29555053,-83.70978121,231.513
1632492898,268528208,29.84875846,42.29555048,-83.70978114,231.547
1632492898,318501519,29.89873171,42.29558935,-83.70982044,224.689
1632492898,368597055,29.94882727,42.29555803,-83.70979226,226.587
1632492898,418397794,29.99862814,42.2955581,-83.7097924,226.584
1632492898,469287675,30.04951787,42.29556798,-83.70980464,226.073
1632492898,518408068,30.0986383,42.29553058,-83.70976715,232.639
1632492898,569188063,30.14941835,42.29552872,-83.70976601,232.815
1632492898,619373851,30.19960403,42.29552852,-83.70976609,232.851
1632492898,672077994,30.25230813,42.29552659,-83.70976401,232.953
1632492898,720233719,30.30046391,42.29547552,-83.70972633,236.84
1632492898,770101083,30.35033131,42.29541803,-83.70967473,240.309
1632492898,819938317,30.40016866,42.29541837,-83.70967508,240.29
1632492898,869896174,30.45012641,42.29541604,-83.70967219,240.397
1632492898,919769199,30.49999952,42.29539767,-83.70965353,243.677
1632492898,969814875,30.55004501,42.29537949,-83.70963689,244.752
1632492899,19709502,30.59993982,42.29537999,-83.70963709,244.723
1632492899,69661960,30.64989209,42.29537629,-83.70963303,244.936
1632492899,119675642,30.69990587,42.29538558,-83.70964233,243.377
1632492899,170742211,30.75097251,42.2953938,-83.70964974,242.804
1632492899,219543866,30.79977417,42.29539378,-83.70964964,242.795
1632492899,269455334,30.84968567,42.29537668,-83.70962726,243.435
1632492899,319470630,30.89970088,42.29537641,-83.70962678,243.564
1632492899,370494292,30.9507246,42.29533594,-83.70959099,245.837
1632492899,420320531,31.00055075,42.29533605,-83.70959121,245.807
1632492899,470277186,31.05050731,42.2953277,-83.709578,245.888
1632492899,519260408,31.09949064,42.29533563,-83.70958708,243.865
1632492899,570156047,31.15038633,42.29538174,-83.70963407,235.308
1632492899,620292137,31.20052242,42.29538211,-83.7096348,235.297
1632492899,672026997,31.25225735,42.29536146,-83.70961278,242.577
1632492899,719948384,31.30017853,42.29535689,-83.70960815,243.713
1632492899,769916685,31.35014701,42.29543363,-83.70970457,240.97
1632492899,819911689,31.40014195,42.29543388,-83.7097045,240.902
1632492899,869800074,31.45003033,42.29536687,-83.70961569,243.029
1632492899,919965379,31.5001955,42.29537156,-83.70962126,241.737
1632492899,969661112,31.54989123,42.29537321,-83.70962372,241.592
1632492900,19634447,31.59986472,42.29539875,-83.70965224,234.442
1632492900,69541321,31.64977145,42.29539896,-83.70965061,238.744
1632492900,119558344,31.69978857,42.2953884,-83.70964224,237.656
1632492900,170483182,31.75071335,42.29541654,-83.70966342,239.774
1632492900,220389506,31.80061984,42.29541109,-83.70965905,239.576
1632492900,269371875,31.84960222,42.29543679,-83.70968509,235.248
1632492900,319488298,31.89971852,42.29543682,-83.70968511,235.262
1632492900,369348250,31.94957852,42.29543014,-83.70968018,234.671
1632492900,419214353,31.99944448,42.29543075,-83.70968095,234.646
1632492900,469123997,32.04935431,42.29541868,-83.70967008,237.633
1632492900,520173552,32.10040379,42.29541932,-83.70967121,237.715
1632492900,570125605,32.15035582,42.29541344,-83.70966742,237.354
1632492900,613066960,32.19329715,NaN,NaN,NaN
1632492900,664998033,32.24522829,NaN,NaN,NaN
1632492900,711994443,32.29222465,NaN,NaN,NaN
1632492900,761994771,32.34222507,NaN,NaN,NaN
1632492900,811990609,32.39222074,NaN,NaN,NaN
1632492900,861869262,32.44209957,NaN,NaN,NaN
1632492900,911912055,32.4921422,NaN,NaN,NaN
1632492900,961908188,32.54213834,NaN,NaN,NaN
1632492901,12673629,32.59290385,NaN,NaN,NaN
1632492901,62608274,32.64283848,NaN,NaN,NaN
1632492901,111583792,32.69181395,NaN,NaN,NaN
1632492901,162532231,32.74276257,NaN,NaN,NaN
1632492901,220432926,32.80066323,42.29543205,-83.70969591,230.593
1632492901,262451119,32.84268141,NaN,NaN,NaN
1632492901,312382384,32.8926127,NaN,NaN,NaN
1632492901,362293615,32.94252396,NaN,NaN,NaN
1632492901,412233544,32.99246383,NaN,NaN,NaN
1632492901,462186886,33.04241705,NaN,NaN,NaN
1632492901,512276042,33.09250617,NaN,NaN,NaN
1632492901,562037192,33.14226747,NaN,NaN,NaN
1632492901,611984402,33.19221473,NaN,NaN,NaN
1632492901,664949612,33.24517989,NaN,NaN,NaN
1632492901,712049354,33.29227948,NaN,NaN,NaN
1632492901,761886865,33.34211707,NaN,NaN,NaN
1632492901,812994466,33.39322472,NaN,NaN,NaN
1632492901,862744798,33.44297504,NaN,NaN,NaN
1632492901,912715449,33.49294567,NaN,NaN,NaN
1632492901,962595036,33.54282522,NaN,NaN,NaN
1632492902,11568026,33.59179831,NaN,NaN,NaN
1632492902,62661960,33.64289212,NaN,NaN,NaN
1632492902,112480534,33.69271088,NaN,NaN,NaN
1632492902,163406879,33.74363708,NaN,NaN,NaN
1632492902,212287850,33.79251814,NaN,NaN,NaN
1632492902,262346446,33.84257674,NaN,NaN,NaN
1632492902,312292267,33.89252257,NaN,NaN,NaN
1632492902,362376798,33.94260693,NaN,NaN,NaN
1632492902,412204011,33.99243426,NaN,NaN,NaN
1632492902,462119964,34.04235029,NaN,NaN,NaN
1632492902,512159028,34.09238935,NaN,NaN,NaN
1632492902,562009062,34.14223933,NaN,NaN,NaN
1632492902,612166986,34.19239712,NaN,NaN,NaN
1632492902,664930237,34.24516058,NaN,NaN,NaN
1632492902,711836637,34.29206681,NaN,NaN,NaN
1632492902,761839859,34.3420701,NaN,NaN,NaN
1632492902,819708662,34.39993882,42.29544989,-83.70971399,235.042
1632492902,869663884,34.44989419,42.29545013,-83.70971442,235.114
1632492902,919645967,34.49987626,42.29545041,-83.70971507,235.179
1632492902,969586236,34.54981637,42.2954274,-83.70968482,229.616
1632492903,19683397,34.5999136,42.29542734,-83.70968476,229.558
1632492903,70435752,34.650666,42.29543086,-83.70969006,230.245
1632492903,120451029,34.70068121,42.29542827,-83.7096869,230.072
1632492903,171318139,34.75154829,42.29544426,-83.70972569,237.162
1632492903,219242788,34.79947305,42.29544435,-83.70972664,237.185
1632492903,270180745,34.85041094,42.29544291,-83.70972378,236.441
1632492903,320162446,34.90039277,42.29544312,-83.70972394,236.458
1632492903,370114457,34.9503448,42.29544351,-83.70972161,237.769
1632492903,420038036,35.00026822,42.29544364,-83.70972157,237.787
1632492903,470058897,35.05028915,42.2954463,-83.70972699,239.193
1632492903,520017653,35.10024786,42.29544617,-83.70972684,239.186
1632492903,569951436,35.15018177,42.29543114,-83.70970279,239.376
1632492903,619912616,35.20014286,42.29540457,-83.70966648,237.58
1632492903,673018822,35.25324917,42.29543353,-83.70970598,240.242
1632492903,719852096,35.30008245,42.29541262,-83.70967815,238.781
1632492903,769875311,35.35010552,42.29540547,-83.70967362,237.663
1632492903,819667258,35.39989758,42.29540545,-83.7096738,237.685
1632492903,869625726,35.44985604,42.29540632,-83.70967589,237.936
1632492903,920551822,35.50078201,42.29540621,-83.70967626,237.933
1632492903,969453356,35.54968357,42.29540525,-83.70967906,234.248
1632492904,19650517,35.5998807,42.29540614,-83.70967988,234.23
1632492904,70416001,35.65064621,42.29541941,-83.70969835,236.126
1632492904,120535115,35.70076537,42.29541958,-83.7096989,235.958
1632492904,171250931,35.75148106,42.29542607,-83.70970437,235.415
1632492904,220256508,35.8004868,42.29542656,-83.70970498,235.434
1632492904,270199036,35.8504293,42.29540448,-83.7096713,231.88
1632492904,320148362,35.9003787,42.29540609,-83.70967279,232.051
1632492904,370103282,35.9503336,42.29539603,-83.70966287,233.516
1632492904,419994905,36.00022507,42.29539599,-83.70966308,233.543
1632492904,470142834,36.05037308,42.29538174,-83.7096412,231.221
1632492904,519897946,36.10012817,42.29538088,-83.70964025,231.096
1632492904,569903610,36.15013385,42.29539371,-83.70965248,229.482
1632492904,620027505,36.20025778,42.29539354,-83.70965237,229.471
1632492904,672730915,36.25296116,42.29539597,-83.70965613,229.885
1632492904,719677526,36.29990768,42.2953972,-83.7096574,230.012
1632492904,769618171,36.34984851,42.29539487,-83.70965397,231.229
1632492904,819572245,36.39980245,42.29539582,-83.70965459,231.262
1632492904,869538996,36.44976926,42.29541745,-83.70967837,233.819
1632492904,919633618,36.49986386,42.29543845,-83.70969777,236.022
1632492904,969407257,36.54963756,42.29545266,-83.70971249,232.959
1632492905,19400704,36.59963083,42.29541395,-83.70967726,229.036
1632492905,62304883,36.64253521,NaN,NaN,NaN
1632492905,120300002,36.70053029,42.29533957,-83.70960545,244.522
1632492905,171221050,36.75145125,42.29544723,-83.70970973,236.339
1632492905,220291564,36.80052185,42.2954471,-83.70970971,236.256
1632492905,270338527,36.85056877,42.29544492,-83.70970401,235.828
1632492905,320065985,36.90029621,42.29546198,-83.70971939,237.82
1632492905,370194990,36.95042515,42.29545731,-83.70971523,237.963
1632492905,419968696,37.00019884,42.29545834,-83.70971601,238.003
1632492905,470129588,37.05035973,42.2954586,-83.70971301,237.713
1632492905,520036490,37.1002667,42.29544283,-83.70969885,235.919
1632492905,570001064,37.15023136,42.29543191,-83.7096886,236.674
1632492905,619702411,37.19993258,42.29543079,-83.70968762,236.763
1632492905,672702559,37.25293279,42.29543011,-83.70968864,236.922
1632492905,719656469,37.2998867,42.29544662,-83.70970357,239.565
1632492905,769796400,37.35002661,42.29544824,-83.70970496,239.936
1632492905,819594520,37.39982486,42.29545337,-83.70970995,240.455
1632492905,869518100,37.44974828,42.29545964,-83.70971931,240.93
1632492905,920488808,37.50071907,42.29545275,-83.70971341,239.955
1632492905,970463839,37.55069399,42.29543297,-83.70969385,241.036
1632492906,19382935,37.59961319,42.2954287,-83.70968978,240.712
1632492906,70382646,37.65061283,42.29542947,-83.70969441,241.055
1632492906,120293182,37.70052338,42.29544882,-83.70971148,243.105
1632492906,171207579,37.7514379,42.2954521,-83.70971419,244.188
1632492906,220165080,37.80039525,42.29545133,-83.70971371,244.174
1632492906,270059797,37.85029006,42.29545387,-83.70971321,243.858
1632492906,320050424,37.90028071,42.29544358,-83.70970428,242.73
1632492906,369982672,37.95021296,42.29539666,-83.70965778,246.55
1632492906,419922286,38.00015259,42.29545675,-83.70971607,242.085
1632492906,469868060,38.05009818,42.29545808,-83.7097194,242.33
1632492906,519984333,38.10021448,42.29544582,-83.70970838,240.69
1632492906,569794281,38.15002441,42.2954469,-83.70970836,240.944
1632492906,619871247,38.20010138,42.29544852,-83.7097096,240.919
1632492906,672846018,38.25307631,42.29547468,-83.70970378,235.115
1632492906,724630321,38.30486059,42.29544076,-83.70970571,240.206
1632492906,770577688,38.35080791,42.29543598,-83.70970137,240.488
1632492906,819461208,38.39969134,42.2954348,-83.70970038,240.537
1632492906,869443014,38.44967318,42.29543594,-83.70969894,240.154
1632492906,919390388,38.49962068,42.29542188,-83.70968744,238.734
1632492906,970439285,38.55066943,42.29543078,-83.70969529,238.191
1632492907,20297780,38.600528,42.29543971,-83.7097039,237.521
1632492907,70211647,38.65044188,42.29544028,-83.7097049,237.573
1632492907,120236261,38.70046639,42.29544397,-83.70970811,237.54
1632492907,171174965,38.75140524,42.29546336,-83.70972452,236.436
1632492907,220224711,38.80045485,42.29546287,-83.70972313,236.907
1632492907,270244854,38.85047507,42.29546306,-83.70972198,237.436
1632492907,320209370,38.9004395,42.29546273,-83.70972094,237.573
1632492907,370133960,38.95036411,42.29546086,-83.70971622,238.312
1632492907,420066467,39.00029659,42.29546366,-83.70971875,239.001
1632492907,469833725,39.05006385,42.29546702,-83.70972042,239.525
1632492907,519854415,39.10008454,42.2954642,-83.70971766,238.563
1632492907,569688441,39.14991879,42.29546807,-83.70972187,238.187
1632492907,620696633,39.20092678,42.29546571,-83.70972057,238.158
1632492907,672638039,39.25286818,42.29547312,-83.70972583,238.395
1632492907,719612056,39.29984236,42.2954745,-83.70972811,238.81
1632492907,769498457,39.34972858,42.29546505,-83.70972049,239.115
1632492907,819440303,39.3996706,42.29546499,-83.70972017,239.045
1632492907,869493501,39.44972372,42.2954649,-83.70972672,239.733
1632492907,920365505,39.50059581,42.29546861,-83.70973108,240.746
1632492907,970306522,39.55053687,42.29545766,-83.70972249,240.751
1632492908,20254016,39.60048437,42.29545884,-83.70972302,240.919
1632492908,70380200,39.65061045,42.2954596,-83.70972526,241.316
1632492908,120198789,39.70042896,42.29545328,-83.70971787,239.412
1632492908,171080058,39.75131035,42.29547379,-83.70973235,239.128
1632492908,220028093,39.8002584,42.2954748,-83.70973338,239.347
1632492908,270006814,39.85023713,42.29547582,-83.709736,239.874
1632492908,320091174,39.90032148,42.29548097,-83.70974233,241.559
1632492908,370066554,39.95029688,42.29547645,-83.70973898,241.181
1632492908,420010400,40.00024056,42.29547624,-83.70973901,241.197
1632492908,469687304,40.04991746,42.29547711,-83.70974006,241.511
1632492908,519775079,40.10000539,42.2954822,-83.70974634,243.043
1632492908,569713399,40.14994359,42.29549771,-83.70975958,243.488
1632492908,619799695,40.20002985,42.29549311,-83.7097543,242.291
1632492908,672618503,40.25284863,42.29549366,-83.70975374,242.367
1632492908,719690794,40.29992104,42.29549631,-83.70975676,243.118
1632492908,769562762,40.34979296,42.29547722,-83.70974095,243.4
1632492908,820439828,40.40067005,42.29547714,-83.70974084,243.358
1632492908,870400744,40.4506309,42.29547707,-83.70973704,242.865
1632492908,920372558,40.50060272,42.29547414,-83.70973391,242.22
1632492908,970272096,40.5505023,42.29548345,-83.70974191,242.905
1632492909,19265664,40.59949589,42.29548369,-83.70974218,242.92
1632492909,70213785,40.65044403,42.29548469,-83.7097442,243.131
1632492909,120385678,40.70061588,42.29548529,-83.70974495,243.108
1632492909,171141254,40.75137138,42.29547936,-83.70974016,242.791
1632492909,220029396,40.80025959,42.29547929,-83.70974001,242.726
1632492909,270145519,40.85037565,42.29547896,-83.70973803,242.379
1632492909,319921729,40.90015197,42.29547886,-83.70973779,242.296
1632492909,370090376,40.95032072,42.2954788,-83.70973767,242.187
1632492909,419860791,41.00009108,42.2954788,-83.70973751,242.161
1632492909,469838714,41.05006886,42.29547927,-83.7097398,242.521
1632492909,519934846,41.10016513,42.29547925,-83.7097397,242.448
1632492909,569688386,41.14991856,42.29547914,-83.70973939,241.841
1632492909,620644327,41.20087457,42.29547992,-83.70973855,241.764
1632492909,672653563,41.25288391,42.29548055,-83.7097395,241.989
1632492909,719603401,41.29983354,42.29548121,-83.7097401,242.128
1632492909,770443391,41.35067368,42.29547258,-83.7097326,241.094
1632492909,820421585,41.40065193,42.29547211,-83.70972723,240.391
1632492909,869378295,41.44960856,42.2954722,-83.70972736,240.432
1632492909,920335121,41.50056529,42.29545627,-83.70972099,234.352
1632492909,970257407,41.55048776,42.29544858,-83.70971424,234.153
1632492910,20393277,41.60062361,42.29544942,-83.70971448,234.232
1632492910,70354731,41.65058494,42.29544978,-83.7097148,234.153
1632492910,120150390,41.70038056,42.29544993,-83.7097144,233.922
1632492910,171078423,41.75130868,42.29544553,-83.70971061,233.89
1632492910,220645893,41.80087614,42.29544541,-83.70971044,233.855
1632492910,269982221,41.85021257,42.29544298,-83.70970568,232.526
1632492910,320132975,41.90036321,42.2954432,-83.70970563,232.532
1632492910,370065640,41.95029593,42.29544264,-83.70970587,231.311
1632492910,419860413,42.0000906,42.29544306,-83.7097054,231.236
1632492910,469862908,42.05009317,42.29544412,-83.70970624,231.506
1632492910,519904941,42.10013509,42.29544463,-83.70970618,231.575
1632492910,569687628,42.14991784,42.29544518,-83.70970576,231.696
1632492910,619585308,42.19981551,42.29544564,-83.70970533,231.734
1632492910,673603096,42.25383329,42.29544804,-83.70970913,232.808
1632492910,719554151,42.29978442,42.29544783,-83.70970892,232.662
1632492910,769565211,42.34979534,42.2954513,-83.70971148,232.734
1632492910,819408693,42.39963889,42.29545159,-83.70971132,232.868
1632492910,870371186,42.45060134,42.29545186,-83.7097118,232.948
1632492910,920287633,42.50051785,42.29545194,-83.70971171,232.878
1632492910,970437134,42.55066729,42.2954533,-83.70971148,233.487
1632492911,20187577,42.60041785,42.29545383,-83.70971127,233.538
1632492911,70140303,42.6503706,42.2954522,-83.7097065,232.375
1632492911,120231541,42.70046186,42.29545254,-83.7097061,232.267
1632492911,171036686,42.75126696,42.29545155,-83.70970393,232.793
1632492911,220108158,42.80033851,42.29545135,-83.70970333,232.621
1632492911,269873620,42.85010386,42.2954498,-83.70969893,231.614
1632492911,319900738,42.90013099,42.29545002,-83.70969876,231.708
1632492911,369674075,42.9499042,42.29545795,-83.70970651,230.556
1632492911,419798150,43.00002837,42.29545819,-83.70970691,230.547
1632492911,469688057,43.04991817,42.29545606,-83.70970257,229.371
1632492911,519794229,43.10002446,42.29545623,-83.70970247,229.359
1632492911,569759247,43.14998937,42.29545613,-83.70970268,229.065
1632492911,619713868,43.19994402,42.29545627,-83.70970281,229.082
1632492911,672459385,43.2526896,42.29545696,-83.70970407,229.429
1632492911,720484613,43.30071473,42.2954571,-83.70970415,229.435
1632492911,769382534,43.34961271,42.29545709,-83.70970381,229.731
1632492911,820360556,43.4005909,42.29545711,-83.7097037,229.71
1632492911,869315550,43.44954586,42.29545888,-83.70970669,230.521
1632492911,920268748,43.50049901,42.29545912,-83.70970657,230.504
1632492911,970327918,43.55055809,42.29545901,-83.70970658,230.171
1632492912,20065522,43.60029578,42.29545907,-83.70970642,230.156
1632492912,70060020,43.65029025,42.29546012,-83.70970818,230.651
1632492912,120011393,43.70024157,42.29546039,-83.70970793,230.627
1632492912,170961340,43.75119162,42.2954621,-83.70970813,231.25
1632492912,219954929,43.8001852,42.29546261,-83.70970817,231.303
1632492912,270048522,43.85027885,42.29546348,-83.70970865,231.509
1632492912,320041882,43.90027213,42.2954637,-83.70970845,231.385
1632492912,369846614,43.95007682,42.29546485,-83.70970871,231.49
1632492912,419930338,44.00016046,42.29546511,-83.70970868,231.436
1632492912,469693872,44.04992414,42.29546474,-83.70970741,231.095
1632492912,520649295,44.10087943,42.29546482,-83.70970733,230.968
1632492912,569599245,44.14982939,42.2954668,-83.70970929,230.553
1632492912,619493225,44.19972348,42.29546666,-83.70970922,230.532
1632492912,672458497,44.25268865,42.29546889,-83.70971367,231.746
1632492912,720423483,44.3006537,42.29547019,-83.70971384,232.233
1632492912,769404977,44.34963512,42.29547064,-83.70971338,232.609
1632492912,820287633,44.40051794,42.29547095,-83.70971337,232.64
1632492912,870253631,44.4504838,42.29547125,-83.70971292,232.56
1632492912,920260503,44.50049067,42.29547199,-83.70971295,232.716
1632492912,970179177,44.55040932,42.29547182,-83.70971263,232.657
1632492913,20084418,44.60031462,42.29547159,-83.70971231,232.471
1632492913,70046789,44.65027714,42.29547031,-83.70970925,231.641
1632492913,120058397,44.70028853,42.29547155,-83.70970988,232.053
1632492913,170969120,44.75119925,42.29548133,-83.70971444,235.319
1632492913,219852636,44.80008292,42.29549087,-83.70971853,238.931
1632492913,270052150,44.85028243,42.2954902,-83.70971516,238.347
1632492913,319809549,44.90003967,42.29549399,-83.70971692,239.698
1632492913,370742639,44.9509728,42.29549456,-83.709718,238.923
1632492913,419678987,44.99990916,42.29549217,-83.70971712,237.799
1632492913,469649241,45.04987955,42.29548713,-83.70971445,235.712
1632492913,519585410,45.09981561,42.29549222,-83.70971604,237.544
1632492913,569562906,45.14979315,42.29550503,-83.70972051,241.723
