Sec,NanoSec,v_x,v_y,v_z,w_x,w_y,w_z
1632492878,49668788.91,-1.072885128,0.176716048,-0.186648158,-0.055072216,0.154637111,0.105427792
1632492878,82968711.85,-1.061526715,0.180204028,-0.151325606,-0.066823629,0.19606285,0.004760235
1632492878,116362571.7,-1.042138733,0.1946286,0.096014061,-0.092684892,-0.019650367,0.022623883
1632492878,149610519.4,-0.929379788,0.180530156,0.193538569,-0.067209737,-0.433869833,0.002184401
1632492878,199741840.4,-0.744251305,0.128776341,-0.03969366,0.001832789,-0.352917246,-0.071040108
1632492878,249856233.6,-0.91164054,0.145946864,-0.157025648,0.058280867,-0.060057642,-0.050605809
1632492878,283108711.2,-0.893504778,0.142602933,-0.146922367,0.035385618,0.125479271,-0.004214695
1632492878,316513776.8,-0.959102086,0.158051905,-0.113382928,0.009958326,0.275658929,0.077527401
1632492878,349675178.5,-1.065400777,0.180577792,-0.115027274,0.011134943,0.487006067,0.088832792
1632492878,383025646.2,-1.126091266,0.198762552,-0.07326062,-0.04347142,0.529996311,0.06008659
1632492878,416501283.6,-1.161305739,0.216153527,0.031347213,-0.069009444,0.393562095,0.086831601
1632492878,449641227.7,-1.180385914,0.227912002,0.074502211,-0.06757596,0.129436454,0.170874327
1632492878,482966899.9,-1.118643077,0.220134628,0.011168275,0.002082604,-0.013419418,0.219635408
1632492878,516497612,-1.022308336,0.204410905,-0.042055796,0.004639454,-0.074017173,0.136708291
1632492878,549831867.2,-0.961512925,0.193666976,-0.051152651,-0.03271168,-0.071234036,-0.003538706
1632492878,583058834.1,-0.927684879,0.187267518,-0.015797724,-0.046261752,-0.124243321,-0.081249809
1632492878,616457223.9,-0.90726829,0.178677109,-0.0247742,-0.017704957,-0.109592947,-0.154827919
1632492878,649825811.4,-0.934698901,0.175323508,-0.088911397,0.021974009,0.04536517,-0.157173652
1632492878,683036804.2,-0.898980584,0.170824761,-0.01044593,0.023854331,-0.102482086,0.023968149
1632492878,716384410.9,-0.860816008,0.162987973,-0.070059298,-0.039557794,-0.257051872,0.196758029
1632492878,749747753.1,-0.861832131,0.163973932,-0.151141322,-0.057931133,-0.122053453,0.197496364
1632492878,782959222.8,-0.920987949,0.184144948,-0.109484002,-0.079531855,0.038760199,0.16252291
1632492878,816337108.6,-0.914618224,0.197554902,0.078144014,-0.057681219,-0.004545484,0.101822607
1632492878,849836349.5,-0.912111443,0.195451548,0.093104723,0.032615007,-0.19420736,-0.243746084
1632492878,883107662.2,-0.91390308,0.182645673,-0.020283974,0.025925538,-0.242799089,-0.168884926
1632492878,916382312.8,-0.821819254,0.162013782,0.023421234,-0.012863623,-0.364796757,-0.125534092
1632492878,949804306,-0.743161796,0.146119704,0.026008305,-0.098747972,-0.509496528,0.122967797
1632492878,983139276.5,-0.714279337,0.138664301,-0.097233225,-0.091097333,-0.405596705,0.386243701
1632492879,16748428.34,-0.685508057,0.135936353,-0.172365505,-0.060290218,-0.186475646,0.280581285
1632492879,50175189.97,-0.729523261,0.154959741,-0.101083142,-0.017736798,-0.040662782,0.147393169
1632492879,83145618.44,-0.761739888,0.170521273,0.008437008,0.094359459,-0.110639764,0.005672553
1632492879,116405725.5,-0.798484188,0.176006363,-0.012724098,0.234537225,-0.078150379,-0.094104074
1632492879,149775743.5,-0.812919133,0.169540365,-0.068345513,0.274706621,0.049767443,-0.286439977
1632492879,182978153.2,-0.878664198,0.172175931,-0.070049008,0.331514242,0.154297645,-0.444261037
1632492879,216288805,-0.89335558,0.167253408,-0.039403558,0.414994782,0.247635355,-0.257714531
1632492879,249749660.5,-0.916411171,0.172962925,0.000901553,0.52262168,0.264286067,0.025484953
1632492879,283049106.6,-0.848698667,0.166239486,0.024556394,0.497453619,0.069146017,0.122602786
1632492879,316296577.5,-0.759323625,0.152221384,0.011692822,0.42910738,-0.094399058,0.209499544
1632492879,349767684.9,-0.716746414,0.142650065,-0.032567709,0.396712235,-0.15331806,0.257542175
1632492879,383179187.8,-0.682271279,0.146683898,-0.0052315,0.232262702,-0.128696695,0.345202698
1632492879,416391372.7,-0.62163645,0.140682792,-0.001662903,-0.003824678,-0.130748975,0.291181766
1632492879,449744224.5,-0.595876249,0.124863503,-0.080262374,-0.144853368,-0.051627368,0.097065525
1632492879,483517170,-0.658238698,0.112294381,-0.238807441,-0.098678798,0.285270143,-0.190626371
1632492879,516804218.3,-0.698410675,0.146717474,-0.063036247,0.04369473,0.324470648,-0.293633105
1632492879,549740791.3,-0.557279238,0.133092205,0.067009864,0.125811337,0.061513489,-0.128569705
1632492879,583100795.7,-0.396941397,0.095109802,0.054612242,0.072690877,-0.058647817,-0.024737007
1632492879,616329670,-0.311805921,0.078196785,0.062983271,-0.029497381,-0.077133395,0.046283998
1632492879,649650335.3,-0.307623234,0.069705906,0.015410026,-0.057182699,-0.048103053,0.079393471
1632492879,683197736.7,-0.306364388,0.066854852,-0.004564062,-0.02708081,0.019181018,0.07835857
1632492879,716498851.8,-0.315962894,0.068865346,-0.009794851,0.002556096,-0.026779433,0.063066278
1632492879,749780654.9,-0.335684944,0.070612447,-0.030182812,0.066501957,0.016198466,0.074782788
1632492879,783159732.8,-0.371604249,0.077367529,-0.045777097,0.105534209,0.122716984,0.11294531
1632492879,816381216,-0.397301547,0.083935911,-0.051959168,0.100467899,0.183567188,0.097153705
1632492879,849781751.6,-0.401802192,0.088806604,-0.038995292,0.081875923,0.16409054,0.067848329
1632492879,883278369.9,-0.421263395,0.095426891,-0.036579157,0.069278267,0.142741844,0.091029547
1632492879,916509151.5,-0.429572629,0.099294627,-0.036277959,0.040941884,0.127549088,0.101929371
1632492879,949750661.8,-0.424074176,0.099878642,-0.035454708,0.002709234,0.067295933,0.103219099
1632492879,983148574.8,-0.414846616,0.098092661,-0.040539491,-0.049756493,0.056877517,0.066039819
1632492880,16497135.16,-0.395619962,0.097385066,-0.02017469,-0.087375307,-0.020800914,0.005374424
1632492880,49767255.78,-0.39576095,0.095265811,-0.030831495,-0.061655276,-0.073856642,-0.034377605
1632492880,83149194.72,-0.388841279,0.089119463,-0.050409956,0.042500744,-0.046218791,-0.088925885
1632492880,116615772.2,-0.365072753,0.083681011,-0.037735473,0.050353503,-0.050743908,-0.143106956
1632492880,149876833,-0.348685933,0.081314546,-0.016636735,0.002374248,-0.101553,-0.156847141
1632492880,183188915.3,-0.334083287,0.083278892,0.027355812,-0.009177944,-0.231073517,-0.176726476
1632492880,216641426.1,-0.33964427,0.080052311,0.017729523,0.054508571,-0.348306062,-0.207148121
1632492880,249825954.4,-0.484807362,0.082381887,-0.123826324,0.089199138,-0.151760748,-0.249326955
1632492880,283024311.1,-0.686723886,0.1166642,-0.148147507,0.088453565,0.200105455,-0.158285135
1632492880,316538810.7,-0.803543416,0.156736511,-0.059415891,-0.051840969,0.343810398,-0.020541867
1632492880,349874258,-0.853546778,0.187354228,0.049462796,-0.164703522,0.108278455,-0.033479298
1632492880,383156776.4,-0.908088569,0.181512642,-0.010487427,-0.037681266,-0.14589158,-0.363491619
1632492880,416605234.1,-0.94024726,0.169581192,-0.048271736,0.018204675,-0.104618159,-0.313315391
1632492880,449854850.8,-1.016721032,0.151825504,-0.193491854,0.088282537,0.268664893,-0.082382763
1632492880,483105182.6,-1.006705804,0.149224124,-0.189275913,0.083576702,0.30150739,-0.096711964
1632492880,516497135.2,-1.014297987,0.151166674,-0.17953566,0.023296398,0.410904548,-0.101575887
1632492880,549806594.8,-0.980517264,0.168154165,-0.039430491,-0.198355211,0.270030422,-0.13402191
1632492880,583182334.9,-0.922636197,0.150588929,-0.051853045,-0.421400057,0.161379573,-0.278451873
1632492880,616593837.7,-0.845509034,0.133975982,-0.028122627,-0.54377689,0.123580409,-0.266267753
1632492880,649922370.9,-0.720981888,0.108919848,-0.028420701,-0.650878142,0.006967495,-0.155157392
1632492880,683157920.8,-0.628902014,0.090865654,-0.047092127,-0.789156127,-0.042032515,-0.055401455
1632492880,716484785.1,-0.53887291,0.077005362,-0.041256662,-0.909464584,-0.16023154,-0.116691602
1632492880,749919891.4,-0.463766044,0.066242506,0.032611457,-0.908343187,-0.322583987,-0.333837569
1632492880,783170223.2,-0.417211595,0.055266261,0.076170556,-0.858670173,-0.403461126,-0.225932731
1632492880,816550731.7,-0.37643526,0.046602116,0.033338363,-0.780653892,-0.360310224,-0.077571768
1632492880,849969863.9,-0.381980855,0.047977814,-0.05723766,-0.671747184,-0.224149634,-0.2128934
1632492880,883110761.6,-0.428684011,0.051694772,-0.056303979,-0.480587737,-0.023787861,-0.207715926
1632492880,916423797.6,-0.45293956,0.048540889,0.000565225,-0.387476364,-0.06534845,-0.173149903
1632492880,950001716.6,-0.531809858,0.055867735,-0.026758847,-0.359352523,-0.011621215,-0.207495639
1632492880,983295679.1,-0.622142413,0.061321232,-0.0270951,-0.358930855,0.090504147,-0.175985893
1632492881,16511678.7,-0.696424499,0.064599352,-0.033275634,-0.302505685,0.178751128,-0.205727625
1632492881,49976348.88,-0.711786678,0.050081468,0.066963684,-0.317978068,0.075789561,-0.162473212
1632492881,83195686.34,-0.738556827,0.048022739,0.063398703,-0.271630923,-0.088809403,-0.170506532
1632492881,116461753.8,-0.779878492,0.060124368,-0.04632613,-0.129131925,-0.034949997,-0.236207026
1632492881,149972200.4,-0.860304582,0.063371143,-0.079958708,-0.12236985,0.163229593,-0.239115813
1632492881,183198690.4,-0.872707235,0.034601263,0.085123627,-0.242070569,0.116209478,-0.173941146
1632492881,216443061.8,-0.802346901,0.037786571,0.020037301,-0.314823652,-0.150248142,0.003448044
1632492881,249948740,-0.812002087,0.06846169,-0.174278869,-0.249139468,0.099950901,-0.087252629
1632492881,283275127.4,-0.842192195,0.054423841,-0.088608124,-0.302548487,0.317588147,-0.030146324
1632492881,316749095.9,-0.755667176,-0.038468481,0.391808367,-0.445101128,-0.115234931,-0.061448205
1632492881,350185394.3,-0.702853253,0.007691105,0.109944657,-0.474148072,-0.472648837,-0.207002131
1632492881,383353710.2,-0.733650047,0.104415442,-0.360005136,-0.329058546,0.045663568,-0.155987814
1632492881,416620731.4,-0.742410799,0.04395115,-0.092922633,-0.193018946,0.248065521,-0.163385965
1632492881,449899196.6,-0.733210301,-0.009848677,0.121143853,-0.160292532,0.023208747,-0.198316394
1632492881,483340740.2,-0.728548889,0.00065003,0.060462317,-0.135320944,-0.220789501,-0.092666291
1632492881,516587734.2,-0.830274385,0.050420789,-0.140434963,-0.073177417,0.003056915,0.057691092
1632492881,549837112.4,-0.879145127,0.035426714,-0.063643386,-0.052667629,0.114732492,0.112484448
1632492881,583317279.8,-0.80090527,-0.062421399,0.355075003,-0.094806139,-0.37662681,0.212141155
1632492881,616589546.2,-0.700796206,0.029032019,-0.000574739,-0.051291629,-0.701545639,0.231771051
1632492881,649907589,-0.701929779,0.103550084,-0.285789679,-0.005272132,-0.315303821,-0.073798256
1632492881,683390140.5,-0.740038292,0.075940673,-0.171340727,-0.052253989,-0.10157298,-0.15484111
1632492881,716607809.1,-0.874611737,0.078839808,-0.173047185,-0.051156827,0.211298883,-0.094854967
1632492881,749868392.9,-1.02917265,0.076497557,-0.153928563,0.028637692,0.481117456,0.024630254
1632492881,783299684.5,-1.247057052,0.070438898,-0.107171354,0.123821968,0.789899576,0.176024674
1632492881,816485166.5,-1.292461625,-0.061871847,0.440925325,0.1496318,0.648682202,0.136056346
1632492881,849809169.8,-1.029944194,-0.069997963,0.441104007,0.034964154,-0.403682012,-0.094991414
1632492881,883321285.2,-1.107233144,0.137155327,-0.414891506,0.059268471,0.103822245,0.067422116
1632492881,916629314.4,-1.124204124,0.085151109,-0.179585484,0.04497033,0.488138123,0.256227031
1632492881,949964761.7,-0.961736033,-0.002748095,0.178821632,0.024478035,0.048494802,0.032046495
1632492881,983321666.7,-0.897499785,0.035215463,0.001367167,0.107009129,-0.207387572,-0.14022942
1632492882,16585350.04,-0.828385674,0.029438491,0.003266662,0.165537861,-0.240346301,-0.149751292
1632492882,49940109.25,-0.791565574,0.025956562,0.008275038,0.129109549,-0.28788557,-0.045555868
1632492882,83257675.17,-0.797763848,0.057575643,-0.129351146,0.177336739,-0.027922948,0.098705486
1632492882,116626262.7,-0.778079234,0.052845123,-0.08936732,0.213191022,0.044182725,0.31077352
1632492882,149901390.1,-0.754657137,0.049392714,-0.029654915,0.271789219,0.007062147,0.526459733
1632492882,183259248.7,-0.745459122,0.070861742,-0.0677319,0.41370643,0.129010859,0.716871006
1632492882,216697216,-0.750210253,0.065510551,0.035441517,0.584776999,0.051213174,0.380228013
1632492882,249962329.9,-0.753628365,0.082340389,-0.018668546,0.520163617,-0.031132618,0.23287829
1632492882,283255100.3,-0.797479895,0.096757342,-0.047371781,0.376743879,0.059904242,0.237223167
1632492882,316618919.4,-0.805083249,0.087780168,0.026347739,0.188210869,-0.019946733,-0.208201183
1632492882,350043296.8,-0.766495341,0.062274473,0.146484599,-0.023324763,-0.32411189,-0.299174083
1632492882,383347272.9,-0.770164782,0.056603187,0.144348736,-0.013532219,-0.612877049,-0.318252927
1632492882,416723728.2,-0.835558159,0.101775004,-0.203140212,0.130619486,-0.244489912,-0.071798217
1632492882,450060844.4,-0.869821568,0.101177182,-0.166854341,0.121908898,0.211227305,0.165762936
1632492882,483248233.8,-0.865800532,0.082302152,0.010509414,0.04374188,0.070266492,0.029243815
1632492882,516601562.5,-0.851744008,0.06740357,0.112674388,0.063226102,-0.200979777,-0.181706662
1632492882,549926757.8,-0.889926245,0.095791319,-0.134467863,0.080460909,-0.084190241,-0.034639902
1632492882,583290576.9,-0.89907769,0.09207665,-0.099713927,0.082438851,0.060241092,0.004575975
1632492882,616683721.5,-0.899022871,0.083778553,-0.022484887,0.060894139,-0.117168795,-0.004689081
1632492882,649910211.6,-0.916816401,0.091945532,-0.069158948,0.001793065,-0.021496283,0.104377742
1632492882,683211803.4,-0.938629092,0.097302588,-0.049513374,-0.108322389,0.158692919,0.24299546
1632492882,716594219.2,-0.92487904,0.084251931,0.110007657,-0.218044348,-0.016447718,0.141446311
1632492882,749968290.3,-0.920326749,0.110941215,-0.108613161,-0.213664714,0.068937092,-0.014769612
1632492882,783228397.4,-0.906821851,0.091517054,0.031598719,-0.142823791,0.066143813,-0.04534466
1632492882,833228588.1,-0.784061142,0.076385563,0.012846509,-0.028628182,-0.238729027,-0.175687789
1632492882,883291244.5,-1.084451,0.130846361,-0.236260152,0.119527403,0.201674493,-0.061639848
1632492882,916670322.4,-1.034109695,0.090587947,0.039708234,0.117857076,0.273325214,0.074049215
1632492882,950142383.6,-0.915490358,0.065854682,0.192007072,-0.032066243,-0.286735227,0.22838823
1632492882,983339786.5,-0.919816201,0.118002197,-0.178521555,-0.010482344,-0.227056998,0.142208715
1632492883,16547679.9,-0.941244139,0.122189036,-0.182303262,0.084780031,0.074428444,-0.046696618
1632492883,50098896.03,-0.94284623,0.093044299,0.03798596,0.149736252,0.151320123,-0.112523508
1632492883,83407402.04,-0.844506163,0.074009617,0.093035051,0.228295468,-0.17008889,-0.099486663
1632492883,116641283,-0.773651243,0.08188197,-0.065226542,0.3229402,-0.165607353,-0.070270511
1632492883,150131702.4,-0.739168759,0.076013035,-0.043050052,0.298921296,-0.114781155,0.064017905
1632492883,183385133.7,-0.726859285,0.07564805,-0.010225109,0.179713864,-0.162337564,0.233476652
1632492883,216717720,-0.702789023,0.073766573,0.050715644,0.065712336,-0.239212617,0.183177518
1632492883,250171184.5,-0.700876981,0.076367398,0.050674688,-0.030140703,-0.425391693,-0.00408628
1632492883,283384800,-0.718407741,0.093314221,-0.127414211,-0.063239564,-0.321323228,0.091920852
1632492883,316675186.2,-0.776518239,0.103329809,-0.130960541,-0.013557481,-0.134221668,0.096389764
1632492883,350087165.8,-0.900950175,0.120808567,-0.162285776,0.035170295,0.138973052,-0.082419145
1632492883,383344650.3,-0.961593582,0.1140202,-0.004053044,0.042884806,0.236980908,-0.034157362
1632492883,416692256.9,-0.955245508,0.105393088,0.104403636,0.100400303,0.038468304,0.049938295
1632492883,450078725.8,-0.954271376,0.106446416,0.108490264,0.14541954,-0.11418074,0.008776366
1632492883,483339309.7,-0.887576082,0.10163583,0.068102124,0.067924147,-0.232026433,-0.021036324
1632492883,516624689.1,-0.875183691,0.106538138,-0.02453991,-0.038024521,-0.214227056,0.030934973
1632492883,549985408.8,-0.888707784,0.117114295,-0.130759311,-0.029757034,0.057032691,0.109155168
1632492883,583488464.4,-0.920726906,0.119253599,-0.062424718,0.092414741,0.20835479,0.069734966
1632492883,616826772.7,-0.973778955,0.120473007,0.045491984,0.087117056,0.230443292,0.03084199
1632492883,650122165.7,-0.969864252,0.118949933,0.045503574,-0.001216319,0.123859676,-0.073481725
1632492883,683525562.3,-1.014638477,0.126049788,-0.018287218,0.005117027,0.107184267,-0.04788098
1632492883,716721296.3,-1.037231601,0.127999047,0.002660302,0.098474893,0.141682609,0.087947576
1632492883,749981403.4,-1.016988439,0.128844842,0.004393538,0.131312628,0.153446232,0.129940325
1632492883,783388614.7,-0.993877613,0.131634179,-0.020626513,0.153487919,0.18332762,0.151373732
1632492883,833471298.2,-0.752748316,0.099975983,0.00731083,0.158553976,-0.172780793,-0.022423576
1632492883,883570671.1,-0.843509671,0.117217426,-0.107127777,0.165779643,-0.168054688,0.109908484
1632492883,916797161.1,-0.838901898,0.119131587,-0.089507243,0.236204207,-0.036940403,0.151132997
1632492883,950080394.7,-0.823367855,0.117931776,-0.069597431,0.312475565,0.037722206,0.003866974
1632492883,983402729,-0.793281493,0.112301873,-0.010226958,0.318639331,-0.073729451,-0.017588935
1632492884,16644239.43,-0.80508363,0.112639927,-0.183571734,0.372405333,0.053216551,-0.017257493
1632492884,50026416.78,-0.880685681,0.118470974,-0.252203496,0.472004944,0.37750887,-0.071541073
1632492884,83441734.31,-0.839505827,0.118129154,0.11520815,0.379005799,0.213662927,-0.1167692
1632492884,116947174.1,-0.775407405,0.11120046,0.148471706,0.193868032,-0.159537239,0.068361382
1632492884,150258779.5,-0.835852271,0.117367306,-0.040858544,0.164338505,-0.037467839,0.344845849
1632492884,183400631,-0.82631714,0.131628763,0.063677544,0.17200301,0.013634899,0.398660986
1632492884,216744661.3,-0.685831504,0.117434936,0.127409614,0.033348245,-0.409972688,-0.059463849
1632492884,250080585.5,-0.703759026,0.106224999,-0.095328215,-0.05220574,-0.282489029,-0.015592721
1632492884,283351898.2,-0.718878445,0.107795574,-0.102637189,0.02948208,-0.256550903,0.022016756
1632492884,316801786.4,-0.766451203,0.117797704,-0.089523206,0.118679569,-0.110152077,0.149920742
1632492884,350086212.2,-0.883927067,0.142558083,-0.081705037,0.186587945,0.119075752,0.229449406
1632492884,383364677.4,-0.941031485,0.151917383,-0.124941372,0.169786479,0.386654306,-0.061549348
1632492884,416866302.5,-0.939642683,0.165689265,0.130538066,0.004387498,0.068069001,-0.260255626
1632492884,450145721.4,-1.037107949,0.153610675,-0.174843289,0.018143027,0.126501965,-0.0795949
1632492884,483451366.4,-1.095886895,0.160235057,-0.179331254,0.132704381,0.340529008,-0.076428663
1632492884,516844749.5,-1.096027603,0.1838818,0.147082233,0.136599285,0.210660045,-0.033838872
1632492884,550156593.3,-1.05011484,0.172987816,0.07614974,0.046657639,-0.035046515,0.110567382
1632492884,583474636.1,-1.021082431,0.162687886,-0.04689594,-0.032691778,-0.013420883,0.135778869
1632492884,616781711.6,-0.992653013,0.163534635,-0.031069362,-0.08674424,-0.063442936,0.115921058
1632492884,650028228.8,-0.972838952,0.171195757,0.044404419,-0.095961366,-0.124041617,0.207558627
1632492884,683360576.6,-0.950427706,0.169674951,-0.012843018,-0.018623364,-0.105990179,0.22242269
1632492884,716830730.4,-0.916781066,0.162794838,-0.086267334,-0.024945463,0.010655177,0.080450732
1632492884,750098228.5,-0.912300054,0.160512064,-0.103482363,-0.017452589,0.028667276,-0.099922402
1632492884,783381223.7,-0.857878939,0.157987948,0.037723676,-0.003388402,-0.209988662,-0.089755084
1632492884,816780090.3,-0.798478702,0.136568898,-0.064470033,0.041252996,-0.370707441,-0.079564058
1632492884,850088596.3,-0.776806593,0.126540548,-0.083443099,0.051673724,-0.370226787,-0.196777818
1632492884,883446216.6,-0.864738735,0.139388953,-0.063589537,-0.029619991,-0.220101666,-0.006384452
1632492884,916815280.9,-0.969762861,0.143653504,-0.208702394,0.040036871,0.2263558,-0.072559861
1632492884,950233697.9,-0.891936916,0.155340921,0.143929694,0.021718194,0.067027921,-0.249801489
1632492884,983454704.3,-0.797195046,0.127464219,0.066057948,-0.125319383,-0.348718382,-0.177394156
1632492885,16729354.86,-0.833900223,0.115700657,-0.090381408,-0.116660652,-0.244155909,-0.114966223
1632492885,50139427.19,-0.891731042,0.12587077,-0.068520126,-0.157279652,0.071264997,0.108511134
1632492885,83423137.66,-0.851389875,0.127724495,-0.018316317,-0.183846716,0.150143997,0.149393552
1632492885,118752718,-0.717625183,0.110838351,-0.021087657,-0.154738701,0.122379622,0.103460951
1632492885,152139186.9,-0.794744227,0.12795966,0.031087059,-0.101228176,0.029471751,0.026033723
1632492885,183419227.6,-0.635760751,0.099539289,-0.01976519,0.009357403,-0.034099056,-0.049348385
1632492885,216710090.6,-0.486494235,0.07304898,-0.055829091,0.012839149,0.100152314,-0.055133051
1632492885,250109195.7,-0.285940871,0.044958946,0.018630172,-0.047547663,0.03102426,-0.124076002
1632492885,283350229.3,-0.133451362,0.023504917,0.064820613,-0.165889674,-0.067665367,-0.024302769
1632492885,316711187.4,-0.020318284,0.006161632,0.071407891,-0.357225743,-0.148063591,0.017387501
1632492885,350191593.2,-0.001769902,-0.000355354,-0.02126737,-0.520821401,-0.091421652,0.037139431
1632492885,383459091.2,0.008661109,-0.002574226,-0.111600767,-0.559743041,0.083853021,-0.05796409
1632492885,416816711.4,0.023457004,-0.002412328,-0.119547859,-0.582772454,0.212381328,-0.240395438
1632492885,450741291,0.020958424,-0.003563527,0.027779081,-0.456053173,0.167814299,-0.419880447
1632492885,483987331.4,0.083331678,-0.020689454,0.241312908,-0.516763258,-0.16046874,-0.221243465
1632492885,516827821.7,0.041225161,-0.002884513,-0.034368347,-0.446346258,-0.070913063,-0.086776055
1632492885,550323724.7,-0.075685025,0.0108347,-0.029256133,-0.326993608,0.030506628,-0.104189231
1632492885,583580017.1,-0.141481583,0.013466176,0.033048913,-0.212457496,-0.144292772,-0.008386822
1632492885,616778135.3,-0.277140551,0.03098797,0.013215341,-0.061374397,-0.053969136,0.104344208
