Sec,NanoSec,0-ref Sec,v_x,v_y,v_z,w_x,w_y,w_z
1633452064,544218301.8,70.40440774,-0.766693849,0.438441641,0.340211565,0.005400324,-0.04397382,-0.03698968
1633452064,577715873.7,70.43790531,-0.786462733,0.450158075,0.326425073,0.003052417,-0.011161846,-0.034644856
1633452064,677587270.7,70.53777671,-0.784231618,0.449406004,0.333022588,-0.012953259,-0.00904765,0.008815853
1633452064,777778148.7,70.63796759,-0.813799067,0.451245617,0.309686919,-0.038636748,0.008490781,-0.060206429
1633452064,861220359.8,70.7214098,-0.804210055,0.456397252,0.338403213,-0.010753275,0.000427766,-0.000974926
1633452064,977719306.9,70.83790874,-0.7451655,0.430296894,0.326840555,-0.122383893,-0.01087429,0.023356475
1633452065,61050415.04,70.92123985,-0.669025063,0.396604544,0.310057873,-0.203477292,-0.040117955,-0.028905838
1633452065,127615213.4,70.98780465,-0.67992262,0.39140424,0.318897614,-0.288712708,0.001550605,0.006534086
1633452065,177710533.1,71.03789997,-0.688399012,0.419602301,0.312140754,-0.344125157,-0.022225593,-0.022255583
1633452065,211092233.7,71.07128167,-0.600280247,0.391783254,0.349934643,-0.355777386,-0.104636212,0.038765829
1633452065,244283199.3,71.10447264,-0.665174563,0.37279107,0.314022353,-0.439058334,-0.023280022,-0.07244266
1633452065,277652263.6,71.1378417,-0.44625554,0.373444057,0.367659012,-0.40375469,-0.130918001,-0.033371487
1633452065,311034202.6,71.17122364,-0.851130338,0.38143394,0.280251588,-0.39613609,0.036383681,-0.083055886
1633452065,344247341.2,71.20443678,-0.301869391,0.392699856,0.459816101,-0.318983819,-0.071113299,0.052560522
1633452065,377690792.1,71.23788023,-0.745797763,0.443575117,0.343771889,-0.311002312,-0.070446037,-0.05456567
1633452065,411107778.5,71.27129722,-0.673383768,0.435541109,0.435092634,-0.324130554,0.056991146,0.089760743
1633452065,444283723.8,71.30447316,-0.59314188,0.417069879,0.426046826,-0.250256054,-0.067864699,-0.063150062
1633452065,477543830.9,71.33773327,-0.665972435,0.396374775,0.388218042,-0.290249461,0.072937866,-0.012982412
1633452065,510929107.7,71.37111855,-0.554648199,0.433907399,0.455597516,-0.271798553,-0.072003754,0.01652624
1633452065,545260429.4,71.40544987,-0.539735506,0.436849046,0.402316687,-0.219792582,0.039153428,-0.039027451
1633452065,595319271.1,71.45550871,-0.585161523,0.422600361,0.453271445,-0.181228979,-0.041585158,-0.041788055
1633452065,644476890.6,71.50466633,-0.565299483,0.452600403,0.554932235,-0.160806558,-0.043727672,0.091256107
1633452065,677676677.7,71.53786612,-0.657358235,0.419002647,0.486551947,-0.198031656,-0.035069334,-0.097284654
1633452065,710959196.1,71.57114863,-0.624417812,0.450382204,0.476407774,-0.174887428,-0.018005331,0.046857219
1633452065,744444370.3,71.60463381,-0.609699021,0.427330294,0.492880703,-0.179288231,-0.013403591,0.007567606
